time [s],neg_0,pos_1,pos_2,neg_3,pos_4
0.0036,-0.0017851,0.0200347,-0.0003052,-0.0103456,0.0051267
0.0037,-0.0003509,0.0196687,-3.0500000000000003e-05,-0.0102997,0.0054169000000000005
0.0038,0.0003511,0.0205689,0.0004883,-0.0105285,0.0055848
0.0039,0.0007477,0.020812999999999998,0.0006714000000000001,-0.0108185,0.0059356
0.004,0.0013428000000000001,0.020812999999999998,0.0008546,-0.0111847,0.0061646
0.0041,0.001541,0.0201874,0.0015105000000000001,-0.011444,0.0065918
0.0042,0.0018158,0.0200347,0.0018921,-0.011352600000000001,0.0068205
0.0043,0.00206,0.0204161,0.0019685,-0.011169599999999998,0.0070038
0.0044,0.0023802999999999997,0.021057199999999998,0.0020752,-0.011093200000000001,0.0071869
0.0045,0.0025635,0.020904600000000002,0.0023650999999999998,-0.0116121,0.0072021
0.0046,0.003067,0.0208437,0.0028381,-0.0120697,0.00737
0.0047,0.0033417000000000004,0.021286,0.0033723000000000004,-0.012329,0.0076293
0.0048,0.0039672,0.0211333,0.00383,-0.012664700000000001,0.0077973
0.0049,0.0044250999999999995,0.0207979,0.0041198,-0.0135039,0.0081787
0.005,0.004608,0.020294299999999998,0.0041503,-0.013687,0.0082703
0.0051,0.005157500000000001,0.0200807,0.0048370999999999996,-0.013519300000000001,0.0087587
0.0052,0.005630700000000001,0.0193023,0.0052033,-0.0129853,0.008987400000000001
0.0053,0.0060425,0.0190276,0.0056,-0.0133971,0.0088196
0.0054,0.0059357,0.017944500000000002,0.0059051,-0.0134278,0.0087434
0.0055,0.0058442,0.0168609,0.0060883,-0.0131835,0.0085604
0.0056,0.0059663,0.016220000000000002,0.006729000000000001,-0.013351499999999999,0.009002699999999999
0.0057,0.0060731,0.0154724,0.0073241,-0.013397200000000001,0.0094452
0.0058,0.0063173000000000005,0.0145874,0.0074005,-0.013610800000000001,0.009857099999999999
0.0059,0.0064543000000000005,0.013961699999999999,0.0078431,-0.0139616,0.0104981
0.006,0.0066984,0.013351499999999999,0.0083008,-0.014114199999999999,0.0100861
0.0061,0.0067139,0.0126495,0.0084535,-0.013946400000000001,0.0094909
0.0062,0.0067899,0.0121156,0.008850199999999999,-0.0137938,0.0096282
0.0063,0.0068356,0.011047499999999998,0.009323000000000001,-0.0137174,0.0104829
0.0064,0.0071259,0.0099334,0.0102997,-0.013595399999999999,0.0112763
0.0065,0.0074767,0.0090637,0.0104677,-0.013549700000000001,0.0115204
0.0066,0.0078124,0.0084993,0.010894899999999999,-0.0132905,0.0115358
0.0067,0.0078584,0.0073852,0.010971100000000001,-0.0130615,0.0114746
0.0068,0.0080567,0.006241,0.011108699999999999,-0.012481599999999999,0.0120393
0.0069,0.0080873,0.0052338,0.011337400000000001,-0.0120698,0.0126191
0.007,0.0079651,0.004363799999999999,0.0119477,-0.0117644,0.0130004
0.0071,0.008072,0.0034792000000000004,0.0125123,-0.0113679,0.0128021
0.0072,0.0085144,0.0010681,0.0127412,-0.0110015,0.012848000000000002
0.0073,0.0087587,0.0005494,0.0133667,-0.0103911,0.0135649
0.0074,0.009323000000000001,7.63e-05,0.013534399999999999,-0.0100708,0.0133361
0.0075,0.010284499999999999,-0.00012209999999999999,0.0124054,-0.009582499999999999,0.013794
0.0076,0.010818600000000001,0.0005188,0.012573200000000001,-0.0090637,0.0139008
0.0077,0.0103608,0.0008393,0.012908900000000001,-0.0083619,0.014907799999999999
0.0078,0.0104828,0.0003356,0.0137481,-0.0076905,0.015274100000000002
0.0079,0.010772799999999999,-0.00010690000000000001,0.014862,-0.0070496000000000005,0.0149992
0.008,0.0115967,-0.0002747,0.014602599999999999,-0.006546000000000001,0.015243600000000001
0.0081,0.0121154,-0.000351,0.0136109,-0.005706899999999999,0.0161743
0.0082,0.012695499999999998,3.05e-05,0.013671800000000001,-0.0049288,0.0171508
0.0083,0.0130311,0.0001526,0.014785699999999999,-0.0041047,0.018631
0.0084,0.01326,-0.000351,0.0156097,-0.0032500000000000003,0.0193633
0.0085,0.013397200000000001,-0.0005645,0.015090899999999999,-0.0025939,0.0194396
0.0086,0.012909,-0.0009919,0.0143737,-0.0020142999999999997,0.0189362
0.0087,0.0128937,-0.0011139,0.0145872,-0.0007172000000000001,0.0186461
0.0088,0.013259799999999999,-0.0013732000000000002,0.0144347,0.00033570000000000003,0.018524000000000002
0.0089,0.0140076,-0.0013582,0.014968899999999999,0.0009919,0.018692
0.009,0.0148773,-0.0013123000000000002,0.0146789,0.0014190000000000001,0.0192106
0.0091,0.0151519,-0.001175,0.0151215,0.0014038,0.0198363
0.0092,0.0146025,-0.0015563,0.0153503,0.0014342,0.0202788
0.0093,0.013977,-0.0022584,0.015564,0.0016936,0.0206451
0.0094,0.0140839,-0.0025176,0.0153197,0.0021058,0.0206451
0.0095,0.014327999999999999,-0.0028076,0.0147703,0.0024413,0.0204317
0.0096,0.015029899999999999,-0.0029449,0.015503,0.0026552,0.0199431
0.0097,0.0159302,-0.0036622,0.017089700000000003,0.0029298,0.019928099999999997
0.0098,0.016357500000000004,-0.0040587,0.0178527,0.0030824,0.0197295
0.0099,0.0174102,-0.0048522,0.0170441,0.0033873,0.0195769
0.01,0.0175782,-0.0053102,0.0164031,0.0039063,0.019714199999999998
0.0101,0.0172272,-0.0057983,0.0165557,0.0041351,0.0195924
0.0102,0.0172272,-0.0059967,0.0162506,0.0043335,0.018921
0.0103,0.0177153,-0.006393500000000001,0.016342100000000002,0.0046386,0.017990100000000002
0.0104,0.018493700000000002,-0.006973200000000001,0.0166473,0.004913300000000001,0.017334
0.0105,0.018615700000000002,-0.0076294,0.0168609,0.005035400000000001,0.0167082
0.0106,0.0184478,-0.0078889,0.017837600000000002,0.005234,0.0160827
0.0107,0.0189361,-0.0077514,0.017974800000000003,0.0056762,0.0156556
0.0108,0.0193176,-0.0077819,0.017990100000000002,0.0059509,0.0147703
0.0109,0.019821,-0.0082092,0.0178834,0.0061953,0.0142365
0.011,0.0198516,-0.0088959,0.017852899999999998,0.006195000000000001,0.0140533
0.0111,0.0198516,-0.0090789,0.018158,0.0062411,0.013503999999999999
0.0112,0.0197601,-0.0090943,0.018463200000000003,0.006485,0.013138
0.0113,0.0196229,-0.0090028,0.0184175,0.0068817,0.0124818
0.0114,0.019836399999999997,-0.0095367,0.018219000000000003,0.0072479,0.011673
0.0115,0.0196991,-0.009841800000000001,0.018005399999999998,0.0076751,0.0103914
0.0116,0.0194396,-0.0100862,0.017944500000000002,0.0079957,0.0094605
0.0117,0.019226100000000003,-0.010772799999999999,0.0171813,0.0079957,0.0085756
0.0118,0.018386800000000002,-0.0112459,0.0169068,0.0081635,0.0077057
0.0119,0.0179292,-0.0118254,0.0163725,0.0084077,0.0069122
0.012,0.0171659,-0.0119934,0.016235199999999998,0.0086671,0.0056305
0.0121,0.016677900000000002,-0.011795,0.0160369,0.0091094,0.0028536
0.0122,0.0161744,-0.0112916,0.0155944,0.0095826,0.0030213
0.0123,0.015731799999999997,-0.0115357,0.0146788,0.0097656,0.0023955
0.0124,0.0150145,-0.012542800000000002,0.014144899999999998,0.0099793,0.0019376999999999999
0.0125,0.014236299999999999,-0.013366600000000001,0.013641200000000001,0.009826699999999999,0.001297
0.0126,0.013778599999999998,-0.0134888,0.012939699999999998,0.010345499999999999,0.001297
0.0127,0.012832699999999999,-0.0131836,0.0121153,0.0100861,0.0006103
0.0128,0.0120392,-0.0126494,0.011078,0.0104981,6.11e-05
0.0129,0.0112,-0.0122987,0.0105285,0.010864299999999999,0.0002288
0.013,0.010375899999999999,-0.012420500000000001,0.0092012,0.0114899,0.0003967
0.0131,0.0098877,-0.013244700000000002,0.0081178,0.0116578,-0.00015239999999999996
0.0132,0.0093385,-0.013961699999999999,0.0069272,0.011673,-0.0008698000000000001
0.0133,0.0084687,-0.0141908,0.0061188,0.0115813,-0.0013887
0.0134,0.0078888,-0.014510899999999998,0.0057069,0.0123139,-0.0019683
0.0135,0.0071869,-0.014816199999999998,0.0026703,0.013183700000000001,-0.0020749999999999996
0.0136,0.0065002,-0.014327999999999999,0.0016783,0.0133057,-0.0017089
0.0137,0.0043489,-0.013931299999999999,0.0014192,0.013442899999999999,-0.0019836
0.0138,0.0028992999999999996,-0.0137938,0.0005951000000000001,0.012863099999999999,-0.0026548
0.0139,0.0019683,-0.013519100000000001,0.0003051,0.0130461,-0.0031891000000000003
0.014,0.0013579,-0.0133363,0.0001984,0.013534599999999999,-0.0033877000000000004
0.0141,0.0009459000000000001,-0.0136107,-0.00041189999999999993,0.0141754,-0.003586
0.0142,0.0011445000000000001,-0.0137176,-0.0003968,0.0146485,-0.0037842
0.0143,0.0008699000000000001,-0.014099,-0.0005798,0.014831500000000001,-0.0043794
0.0144,0.0003053,-0.0139769,-0.000351,0.014953600000000001,-0.0046387
0.0145,6.11e-05,-0.0140839,-0.0005645,0.0151519,-0.0052033
0.0146,-0.00021380000000000002,-0.0141754,-0.0009310000000000001,0.0151519,-0.0053101
0.0147,-0.0006257000000000001,-0.014022799999999998,-0.0014799,0.015151800000000002,-0.0056457
0.0148,-0.0011445000000000001,-0.0141447,-0.0017854000000000001,0.0163878,-0.0057219
0.0149,-0.0016936,-0.0142821,-0.0015563999999999999,0.0183716,-0.0058747
0.015,-0.0018616000000000001,-0.0144346,-0.0012055,0.0184633,-0.006271499999999999
0.0151,-0.0020903,-0.0143432,-0.0015257,0.018097000000000002,-0.006393500000000001
0.0152,-0.0022583,-0.0141599,-0.0018616000000000001,0.0176088,-0.006485
0.0153,-0.0025481,-0.0137634,-0.0022429,0.0178069,-0.0062105
0.0154,-0.0029143,-0.0131074,-0.0025177,0.017700300000000002,-0.006408800000000001
0.0155,-0.0034332,-0.0120086,-0.0025329000000000003,0.017502,-0.0064393
0.0156,-0.0036316,-0.0112764,-0.0025023,0.0180663,-0.006835900000000001
0.0157,-0.0038301000000000003,-0.0107423,-0.0027771999999999996,0.0184326,-0.0071106
0.0158,-0.0042876,-0.010055600000000001,-0.0028686,0.0186003,-0.0074004
0.0159,-0.0044250999999999995,-0.009506200000000001,-0.0034028999999999995,0.0187225,-0.0076752
0.016,-0.0046692999999999995,-0.0089569,-0.0037996,0.018631,-0.0078583
0.0161,-0.0048523,-0.0081482,-0.0040589,0.0183716,-0.0076905
0.0162,-0.005035400000000001,-0.0075683,-0.0042724,0.018493700000000002,-0.007782
0.0163,-0.0051576,-0.0070037,-0.0046539,0.0182952,-0.0083159
0.0164,-0.0055390000000000005,-0.0059051,-0.0052185,0.018249500000000002,-0.0086669
0.0165,-0.0056763000000000004,-0.005249,-0.0056305,0.018112200000000002,-0.008713
0.0166,-0.0060578,-0.0047608,-0.006012,0.0178985,-0.0084229
0.0167,-0.006119,-0.0032195,-0.0063934000000000005,0.017776300000000002,-0.0088959
0.0168,-0.0060884,-0.0021516,-0.0068358,0.0171661,-0.0091554
0.0169,-0.006546000000000001,-0.0011901,-0.00708,0.016479399999999998,-0.0098726
0.017,-0.0067137,-0.0004121,-0.0074921,0.0159455,-0.0097808
0.0171,-0.0070191,0.00024430000000000003,-0.007965,0.0153198,-0.0100557
0.0172,-0.0076141,0.0017243000000000002,-0.008239699999999999,0.0146789,-0.009491
0.0173,-0.0078431,0.0022889,-0.0088501,0.0141905,-0.0099032
0.0174,-0.0081024,0.0024719,-0.009536600000000001,0.0137023,-0.0101319
0.0175,-0.0084229,0.0028381,-0.008957,0.013031000000000001,-0.010131999999999999
0.0176,-0.0087893,0.002823,-0.0095214,0.0125731,-0.0107115
0.0177,-0.0086062,0.0028992,-0.0102843,0.012206999999999999,-0.0108643
0.0178,-0.008865399999999999,0.0031433000000000003,-0.0107117,0.0113526,-0.0108796
0.0179,-0.0091555,0.0034791,-0.0110627,0.010696500000000001,-0.0112459
0.018,-0.0097962,0.0039368,-0.0108797,0.010070899999999999,-0.0113525
0.0181,-0.0100557,0.0040739999999999995,-0.011322200000000001,0.009414800000000001,-0.0118562
0.0182,-0.0102693,0.0041807,-0.0117799,0.0083772,-0.0123138
0.0183,-0.0104828,0.004165299999999999,-0.012283100000000002,0.0074156,-0.013519300000000001
0.0184,-0.0110931,0.0042114,-0.012634300000000001,0.006546000000000001,-0.013534599999999999
0.0185,-0.0114136,0.0042876,-0.0126801,0.0058441,-0.013778599999999998
0.0186,-0.0118409,0.0045319,-0.0117341,0.0052184,-0.013809199999999999
0.0187,-0.0119322,0.004791200000000001,-0.0120544,0.0033416,-0.0138855
0.0188,-0.0119171,0.0047912,-0.012206999999999999,0.0015717,-0.0143889
0.0189,-0.0119172,0.00502,-0.0125274,0.000992,-0.014266899999999999
0.019,-0.0121462,0.0055391,-0.013031000000000001,0.0011138,-0.0147246
0.0191,-0.0125123,0.0057375,-0.012939500000000001,0.0010835,-0.015212999999999999
0.0192,-0.0121613,0.0060882,-0.013336400000000002,0.0011292,-0.015243499999999998
0.0193,-0.01239,0.0065154,-0.01297,0.0003968,-0.0150145
0.0194,-0.0127716,0.0065918,-0.012909,-0.0003509,-0.014938199999999999
0.0195,-0.012619,0.0068663000000000005,-0.0129393,-0.0008089000000000001,-0.0148926
0.0196,-0.012786800000000001,0.0072477,-0.0133514,-0.0007934999999999999,-0.014724699999999999
0.0197,-0.012725900000000002,0.0078126,-0.0148467,-0.0006563000000000001,-0.0147704
0.0198,-0.013320799999999999,0.0083771,-0.014602599999999999,-0.0009003,-0.0148619
0.0199,-0.014206,0.008865399999999999,-0.014068500000000001,-0.0011595,-0.0148467
0.02,-0.0142364,0.008880599999999999,-0.013336200000000001,-0.0017243000000000002,-0.0147092
0.0201,-0.014099200000000001,0.0089113,-0.0134888,-0.0019682,-0.0146179
0.0202,-0.0138855,0.0093688,-0.0136566,-0.0020447,-0.014221000000000001
0.0203,-0.0136259,0.0097656,-0.0131532,-0.002121,-0.013778499999999999
0.0204,-0.0137937,0.0104981,-0.0137176,-0.0024108000000000003,-0.0133209
0.0205,-0.0138244,0.010559099999999998,-0.013626099999999999,-0.0027466,-0.012618899999999999
0.0206,-0.0136872,0.010528699999999998,-0.0136717,-0.0030211,-0.012268
0.0207,-0.0137177,0.0102387,-0.0135651,-0.0034942000000000003,-0.0116273
0.0208,-0.0143738,0.0102082,-0.013305800000000001,-0.0037842,-0.010925299999999999
0.0209,-0.0141907,0.0104829,-0.0136566,-0.0040282,-0.010559299999999999
0.021,-0.0142975,0.0116273,-0.0132905,-0.004333399999999999,-0.010147100000000001
0.0211,-0.014221300000000001,0.0117493,-0.0134734,-0.0047303,-0.009429799999999999
0.0212,-0.0143737,0.0112152,-0.013321099999999999,-0.004913300000000001,-0.0088044
0.0213,-0.0146177,0.010925299999999999,-0.0133516,-0.0052948000000000005,-0.008194
0.0214,-0.014846799999999999,0.0111085,-0.0135649,-0.005508600000000001,-0.0075225
0.0215,-0.014679000000000001,0.0114593,-0.0133971,-0.0057068,-0.006820700000000001
0.0216,-0.0146331,0.011856,-0.0128021,-0.0060119,-0.006073
0.0217,-0.0143432,0.0118866,-0.0126954,-0.0060732,-0.005264400000000001
0.0218,-0.0137787,0.012588499999999999,-0.0127258,-0.006423900000000001,-0.0041808999999999995
0.0219,-0.013366600000000001,0.013656499999999999,-0.012084800000000001,-0.006729000000000001,-0.0034792000000000004
0.022,-0.0127716,0.0138854,-0.0119783,-0.0071564,-0.0025329000000000003
0.0221,-0.012206999999999999,0.013290399999999999,-0.0116731,-0.007309,-0.0008697999999999999
0.0222,-0.0118408,0.0127717,-0.0113373,-0.0074157,-0.0004425
0.0223,-0.0113372,0.0132446,-0.0111237,-0.0075528999999999995,-0.0002748
0.0224,-0.0107117,0.0141907,-0.0106202,-0.0076598,0.0003967
0.0225,-0.0102082,0.0148009,-0.010513400000000001,-0.0077516,0.000763
0.0226,-0.0096131,0.0157471,-0.010147100000000001,-0.0083619,0.000885
0.0227,-0.0091095,0.0148926,-0.009460399999999999,-0.0085297,0.0012969
0.0228,-0.0086823,0.0143433,-0.0089265,-0.0086368,0.0014037000000000001
0.0229,-0.0079346,0.014038100000000001,-0.0083467,-0.0086976,0.0015715
0.023,-0.0072784,0.0145263,-0.0075684,-0.0088501,0.0019227
0.0231,-0.006607,0.0153198,-0.0065459,-0.008972299999999999,0.002426
0.0232,-0.0055542000000000005,0.0158081,-0.0058594,-0.009216199999999999,0.0030518
0.0233,-0.0045013,0.0169066,-0.0050203999999999995,-0.0094603,0.0036317000000000003
0.0234,-0.0036622,0.0173798,-0.004196,-0.010345499999999999,0.0041656
0.0235,-0.002777,0.017425600000000003,-0.0015411,-0.0108642,0.0047911
0.0236,-0.0021362,0.0162657,-0.0005341,-0.0109254,0.0052951000000000005
0.0237,-0.0003663,0.0159452,0.0002136,-0.010452300000000001,0.0057527
0.0238,0.0004883,0.016433800000000002,0.0008087999999999999,-0.0101622,0.0060274000000000005
0.0239,0.001114,0.016571,0.0016478,-0.010254099999999999,0.006256200000000001
0.024,0.001236,0.01593,0.0019837,-0.0110933,0.006515700000000001
0.0241,0.001114,0.0155335,0.002594,-0.012024,0.0068969
0.0242,0.0009002,0.015396000000000002,0.0031739000000000003,-0.0123596,0.0073699
0.0243,0.0013274,0.0158998,0.0035554000000000002,-0.0123138,0.0079346
0.0244,0.0018921,0.0160217,0.0040436,-0.0115966,0.0080109
0.0245,0.0022735,0.0156402,0.0044402999999999995,-0.0116576,0.008011
0.0246,0.0026244,0.015395999999999998,0.0047303,-0.0118561,0.0083315
0.0247,0.0028688,0.015243499999999998,0.0050964,-0.012206999999999999,0.0083925
0.0248,0.0031891000000000003,0.015090899999999999,0.0053712,-0.0136717,0.009170500000000002
0.0249,0.0034334000000000005,0.0150756,0.0059356,-0.0144806,0.009613
0.025,0.0039825,0.0150756,0.0062257,-0.0144957,0.010040299999999999
0.0251,0.0041656,0.0150145,0.0064697,-0.014099,0.010513400000000001
0.0252,0.0044861,0.014755299999999999,0.006408800000000001,-0.013488700000000001,0.010452300000000001
0.0253,0.0050048,0.0141754,0.0067443,-0.013275100000000001,0.0106355
0.0254,0.0052034,0.013656399999999999,0.006835900000000001,-0.0139312,0.0107574
0.0255,0.0056001,0.013519100000000001,0.0069579,-0.0139159,0.0112916
0.0256,0.0059356,0.0131989,0.0072021,-0.0142822,0.0117341
0.0257,0.006546100000000001,0.013214300000000002,0.0075379,-0.0142364,0.0119171
0.0258,0.0071257000000000004,0.0131074,0.0074005,-0.0142211,0.0116732
0.0259,0.0071563,0.0123138,0.0071105000000000005,-0.0143125,0.0118866
0.026,0.0073395000000000005,0.0121154,0.0072632,-0.0143738,0.0117035
0.0261,0.0074311,0.0116577,0.0075378,-0.0143126,0.0111085
0.0262,0.0076752,0.0112916,0.0077515,-0.0141907,0.0113831
0.0263,0.0080719,0.011016799999999998,0.0079804,-0.0140686,0.0119171
0.0264,0.0085602,0.0101318,0.0081635,-0.0141601,0.0124665
0.0265,0.0088501,0.0089419,0.0080109,-0.014038,0.0124818
0.0266,0.0085755,0.0078125,0.0079651,-0.0139159,0.0123138
0.0267,0.0083162,0.007080100000000001,0.0079041,-0.0137328,0.0122529
0.0268,0.0084686,0.006408700000000001,0.0082091,-0.0133971,0.013000500000000002
0.0269,0.0083619,0.0060121,0.0085757,-0.0128936,0.013702500000000001
0.027,0.0088655,0.0052641,0.0089569,-0.0121917,0.013153000000000001
0.0271,0.009139900000000001,0.0048218,0.0091095,-0.0121309,0.0131682
0.0272,0.009384100000000001,0.0024568,0.009079,-0.011581600000000001,0.013046199999999999
0.0273,0.009491099999999999,0.0015714,0.009262,-0.0111847,0.013473599999999999
0.0274,0.0093688,0.001297,0.0098724,-0.0108796,0.013748
0.0275,0.0094603,0.0014191,0.009628300000000001,-0.0105438,0.014511099999999999
0.0276,0.010039999999999999,0.0018004,0.010162399999999999,-0.0099334,0.015304600000000002
0.0277,0.0097502,0.0022889,0.0106202,-0.009536600000000001,0.0151977
0.0278,0.0101622,0.0012664,0.0113069,-0.0089418,0.0158998
0.0279,0.0102233,0.00045779999999999996,0.011673,-0.0081787,0.014953600000000001
0.028,0.0105132,0.0005799000000000001,0.0114287,-0.0075226,0.0152893
0.0281,0.0105438,0.0009615,0.0115509,-0.0068816,0.0150909
0.0282,0.0104522,0.001419,0.012558,-0.0058595,0.015640300000000003
0.0283,0.0108948,0.001602,0.0137481,-0.0050507,0.0172118
0.0284,0.0118867,0.0007478000000000001,0.0145264,-0.0042116,0.017440900000000002
0.0285,0.012665,0.0002594,0.0144041,-0.003357,0.0173187
0.0286,0.0128479,0.0003204,0.0139466,-0.0029449,0.0162964
0.0287,0.012878500000000001,0.0001528,0.014038,-0.0009614,0.0156861
0.0288,0.0126037,3.060000000000001e-05,0.014541499999999999,9.149999999999999e-05,0.0158843
0.0289,0.0127716,-0.00033570000000000003,0.0158843,0.0004426,0.0161284
0.029,0.013564999999999999,-0.0007934999999999999,0.0166778,0.0006103,0.0166014
0.0291,0.014572199999999999,-0.0012513,0.0167693,0.000992,0.0170288
0.0292,0.0153198,-0.0016937,0.0168609,0.0012055,0.0173035
0.0293,0.014984,-0.0021973,0.0164489,0.0017547,0.0175324
0.0294,0.015029999999999998,-0.0029145,0.016037000000000003,0.0022889,0.0176088
0.0295,0.0150147,-0.0034638000000000004,0.016754,0.002426,0.0174866
0.0296,0.014785799999999998,-0.0040741,0.0185088,0.0026855,0.0175935
0.0297,0.015090799999999998,-0.0044402999999999995,0.019653300000000002,0.0029908,0.0175783
0.0298,0.0161743,-0.004821799999999999,0.019821,0.0032043,0.017349200000000002
0.0299,0.0181733,-0.0052185,0.0193481,0.003647,0.0169524
0.03,0.018478500000000002,-0.0054475,0.0182038,0.0037386000000000003,0.0166168
0.0301,0.018249599999999998,-0.00589,0.0179138,0.0041045,0.016723599999999998
0.0302,0.0178071,-0.006485100000000001,0.0180359,0.0043792,0.0169524
0.0303,0.0175475,-0.007019,0.0184019,0.0046996,0.0169219
0.0304,0.0174103,-0.00737,0.0183869,0.004943899999999999,0.0167388
0.0305,0.0175019,-0.0077821,0.0184174,0.0051725,0.0163115
0.0306,0.0179138,-0.0077057,0.0182037,0.0054934,0.0158844
0.0307,0.0179444,-0.0083008,0.0180513,0.0057526,0.0153808
0.0308,0.017944300000000003,-0.008758499999999999,0.0178834,0.0061647,0.0148621
0.0309,0.0178986,-0.009002699999999999,0.017685100000000002,0.0064545,0.0144346
0.031,0.0178377,-0.010055600000000001,0.017669800000000003,0.0067747,0.013794
0.0311,0.0181731,-0.010360900000000001,0.0173952,0.0069122,0.0133209
0.0312,0.0180512,-0.0097045,0.0171965,0.0070343,0.0130158
0.0313,0.0181275,-0.0097351,0.0169982,0.0073089,0.012664799999999999
0.0314,0.0183106,-0.009963900000000001,0.0170898,0.0074005,0.012664900000000002
0.0315,0.018508900000000002,-0.0106202,0.016570800000000004,0.0077208,0.012268
0.0316,0.0183566,-0.0106509,0.0164489,0.0078735,0.0113068
0.0317,0.018112200000000002,-0.0110015,0.015487699999999998,0.0081483,0.0103303
0.0318,0.0175477,-0.0115051,0.0149535,0.0086061,0.0091095
0.0319,0.016861,-0.0118104,0.014389099999999998,0.0088959,0.0081024
0.032,0.016357299999999998,-0.0118865,0.0138091,0.0091247,0.0066833000000000005
0.0321,0.015854100000000003,-0.0116272,0.013473299999999999,0.0092315,0.0040739
0.0322,0.0154114,-0.0112459,0.0127869,0.009201200000000001,0.0034485
0.0323,0.0149842,-0.0111238,0.0123902,0.0094452,0.0025787
0.0324,0.01474,-0.0120544,0.0118714,0.0098419,0.0019685
0.0325,0.014114499999999999,-0.012634200000000002,0.0115204,0.0106354,0.0017393999999999999
0.0326,0.013763300000000001,-0.012848000000000002,0.0107574,0.0113984,0.0018006
0.0327,0.0133209,-0.012481599999999999,0.010315,0.0107422,0.0010985
0.0328,0.0126801,-0.012451,0.009613199999999999,0.010452300000000001,0.0007479
0.0329,0.0121003,-0.0119477,0.0089417,0.010574400000000001,0.0005951
0.033,0.0115356,-0.0119171,0.0083465,0.011093200000000001,0.00041190000000000004
0.0331,0.0105896,-0.0130311,0.0076599,0.0114594,1.0000000000000243e-07
0.0332,0.009780800000000001,-0.0130919,0.006668100000000001,0.0122375,-0.0005034999999999999
0.0333,0.0087738,-0.0135039,0.006424000000000001,0.012954799999999999,-0.0006257999999999999
0.0334,0.0076905,-0.0139923,0.0056153999999999996,0.013687,-0.0007784000000000001
0.0335,0.0070343,-0.014144799999999999,0.0035402000000000003,0.0141295,-0.0009766
0.0336,0.0063476,-0.013564999999999999,0.003006,0.013381899999999999,-0.0012665
0.0337,0.0032654000000000003,-0.0129396,0.0023499,0.0128937,-0.0017091000000000003
0.0338,0.0019988,-0.0136107,0.0016478,0.0129243,-0.0024107
