time [s],neg_0,pos_1,pos_2,neg_3,pos_4
0.0027,0.25257870000000004,0.2237702,0.26727310000000004,0.23783870000000001,0.2768097
0.0028,0.23735040000000002,0.2675171,0.2845612,0.2595977,0.2386781
0.0029,0.21089159999999998,0.2417299,0.2246704,0.2639619,0.21849069999999998
0.003,0.20832830000000002,0.24217239999999998,0.222519,0.2789154,0.2199249
0.0031,0.1917419,0.24082949999999997,0.2099916,0.3011932,0.20562740000000002
0.0032,0.23370349999999998,0.23696899999999999,0.24902320000000003,0.28579699999999997,0.2623139
0.0033,0.2483978,0.1762543,0.3001097,0.2732848,0.28099050000000003
0.0034,0.2769163,0.2668305,0.2548219,0.2500916,0.2932741
0.0035,0.24676520000000002,0.2898712,0.3009185,0.24911509999999998,0.20188899999999999
0.0036,0.2375793,0.27777090000000004,0.25076299999999996,0.2558441,0.2271423
0.0037,0.22296140000000003,0.22018430000000003,0.22561650000000003,0.24569709999999997,0.18473820000000002
0.0038,0.20190420000000003,0.23860169999999997,0.2762604,0.2207946,0.2277374
0.0039,0.22491440000000001,0.2281495,0.2807007,0.2824097,0.275818
0.004,0.2487031,0.2244873,0.3182373,0.2733001,0.2634887
0.0041,0.231308,0.26124559999999997,0.30873110000000004,0.24266040000000003,0.28117369999999997
0.0042,0.263382,0.29756170000000004,0.267456,0.23347479999999998,0.21179209999999998
0.0043,0.2590943,0.2451631,0.20608520000000002,0.20518489999999998,0.1784819
0.0044,0.1941679,0.23608400000000002,0.2322998,0.261551,0.2446441
0.0045,0.2548219,0.24197379999999996,0.22413639999999999,0.2871092,0.1939697
0.0046,0.2698823,0.1797792,0.3015748,0.2701415,0.2688598
0.0047,0.2873535,0.25180060000000004,0.3053742,0.2667236,0.28691089999999997
0.0048,0.27728260000000005,0.2769166,0.2886199,0.2269442,0.27713
0.0049,0.2530213,0.26489240000000003,0.19726559999999999,0.22831739999999998,0.22007760000000004
0.005,0.2689207,0.2258606,0.2074432,0.2373962,0.2344055
0.0051,0.23002620000000001,0.2085572,0.2245635,0.2702179,0.26090990000000003
0.0052,0.25047319999999995,0.20520010000000002,0.20599379999999998,0.2710419,0.2803955
0.0053,0.23872369999999998,0.22660819999999998,0.2659454,0.31896979999999997,0.27378840000000004
0.0054,0.2293853,0.2514037,0.2610169,0.2832031,0.2799378
0.0055,0.3228607,0.2976838,0.2587586,0.23628239999999998,0.2192079
0.0056,0.29270929999999995,0.2517395,0.2270966,0.2276764,0.21006779999999997
0.0057,0.256256,0.2001038,0.2558441,0.23187259999999998,0.2129669
0.0058,0.2681579,0.1942444,0.1961213,0.24851990000000002,0.22563170000000002
0.0059,0.24214180000000002,0.20364390000000002,0.2164307,0.2904511,0.2584533
0.006,0.2361145,0.2082213,0.29887379999999997,0.3064423,0.2794189
0.0061,0.25723250000000003,0.2308655,0.2938997,0.28926090000000004,0.29708860000000004
0.0062,0.2697449,0.2796936,0.2933044,0.228607,0.2884065
0.0063,0.2809754,0.2957306,0.2025605,0.2674103,0.217163
0.0064,0.2776184,0.2489775,0.2359922,0.2298584,0.2597199
0.0065,0.24678019999999998,0.2270966,0.23516850000000003,0.23933400000000002,0.20042400000000002
0.0066,0.20632920000000002,0.2799837,0.2355651,0.34913629999999996,0.2261505
0.0067,0.252716,0.2277526,0.2667845,0.2591399,0.27771
0.0068,0.2350616,0.2557372,0.2977448,0.24705490000000002,0.2999115
0.0069,0.24829110000000001,0.3143921,0.2373657,0.2547913,0.2330016
0.007,0.2624208,0.2168731,0.23812859999999997,0.23385609999999998,0.2216644
0.0071,0.2411499,0.1799315,0.19703690000000001,0.25787360000000004,0.1836395
0.0072,0.230484,0.193283,0.24034110000000003,0.2325441,0.2043304
0.0073,0.185028,0.1929171,0.30320739999999996,0.2290039,0.278824
0.0074,0.2360687,0.2091521,0.304245,0.3202667,0.3195038
0.0075,0.2287598,0.2775419,0.29219059999999997,0.3338775,0.3059233
0.0076,0.2366028,0.2994232,0.2608948,0.2616731,0.2093354
0.0077,0.3056336,0.26779169999999997,0.2329406,0.22953799999999996,0.2471161
0.0078,0.2742157,0.20506280000000002,0.23461910000000002,0.2171173,0.2008209
0.0079,0.2192993,0.23086539999999997,0.242996,0.24320979999999998,0.2400207
0.008,0.2497864,0.1789705,0.2611237,0.2348786,0.2713318
0.0081,0.21022029999999997,0.22294619999999998,0.2954865,0.3021087,0.297653
0.0082,0.19592289999999998,0.26780689999999996,0.25006110000000004,0.2811432,0.28422559999999997
0.0083,0.24803150000000002,0.329422,0.2751312,0.2781066,0.21870430000000002
0.0084,0.2640837,0.23783870000000001,0.2584076,0.2765198,0.1957245
0.0085,0.2814485,0.2628631,0.2098696,0.2147215,0.23670960000000002
0.0086,0.2994234,0.1815948,0.2340851,0.26475529999999997,0.2172241
0.0087,0.23291019999999998,0.20144679999999998,0.2351378,0.2045746,0.24049369999999998
0.0088,0.1690827,0.2401888,0.3294678,0.3080597,0.2673799
0.0089,0.2140197,0.2655335,0.2810669,0.3028411,0.2468719
0.009,0.2164459,0.3084718,0.23075869999999998,0.2644653,0.2082366
0.0091,0.2260742,0.26428219999999997,0.23686219999999997,0.2478942,0.2164155
0.0092,0.3058929,0.24501050000000002,0.20475759999999998,0.23132329999999998,0.25007630000000003
0.0093,0.24528499999999998,0.22370929999999997,0.22882090000000002,0.2502594,0.23551950000000002
0.0094,0.23136900000000002,0.23486320000000002,0.2803802,0.2408449,0.301712
0.0095,0.2640533,0.2198488,0.30937190000000003,0.30921940000000003,0.3000185
0.0096,0.24479679999999998,0.2866668,0.3050842,0.275299,0.2223968
0.0097,0.2443846,0.27699280000000004,0.2352906,0.2704773,0.21948240000000002
0.0098,0.2782441,0.2394256,0.2566529,0.2501525,0.276947
0.0099,0.3010255,0.2455292,0.22410580000000002,0.2296143,0.2202608
0.01,0.26611320000000005,0.21533190000000002,0.20056149999999998,0.2217712,0.23954789999999998
0.0101,0.19686900000000002,0.23054519999999998,0.30049129999999996,0.2520447,0.2851409
0.0102,0.1905059,0.2600555,0.2692413,0.26542659999999996,0.2637024
0.0103,0.2517089,0.28260799999999997,0.2939605,0.3270264,0.2596435
0.0104,0.2170104,0.27362070000000005,0.2053376,0.3141479,0.2536317
0.0105,0.222412,0.2658996,0.2611388,0.23635859999999997,0.19902040000000001
0.0106,0.3094637,0.25805669999999997,0.2628022,0.2402344,0.22206120000000001
0.0107,0.282959,0.1795196,0.2833556,0.2248688,0.2598878
0.0108,0.2760468,0.2614134,0.29605099999999995,0.2092895,0.28935239999999995
0.0109,0.25277720000000004,0.2662506,0.34060670000000004,0.2289887,0.25277720000000004
0.011,0.2002563,0.303009,0.2400511,0.3287505,0.2557068
0.0111,0.1879884,0.28355420000000003,0.2487031,0.2891693,0.2329712
0.0112,0.23303210000000002,0.2778321,0.231659,0.2281494,0.2654266
0.0113,0.2615966,0.2218933,0.283203,0.2239075,0.20356760000000002
0.0114,0.26039120000000004,0.2380218,0.22734079999999998,0.2449647,0.2267761
0.0115,0.2560425,0.2609711,0.3112183,0.22647080000000003,0.30746470000000004
0.0116,0.24124150000000003,0.255127,0.27432249999999997,0.2185668,0.2736817
0.0117,0.23554970000000003,0.2723541,0.22912590000000002,0.2651673,0.2930603
0.0118,0.23864760000000002,0.28654480000000004,0.25054940000000003,0.3012543,0.2199097
0.0119,0.2224427,0.2384034,0.2723237,0.30223089999999997,0.197525
0.012,0.2306213,0.220337,0.2671814,0.22555540000000002,0.2162017
0.0121,0.271454,0.2301787,0.213791,0.2895661,0.2599638
0.0122,0.2821199,0.23085019999999998,0.28891,0.2304687,0.27955640000000004
0.0123,0.2533418,0.2375641,0.3028869,0.23176579999999997,0.2930908
0.0124,0.23698420000000003,0.28166199999999997,0.2997895,0.2754516,0.2625429
0.0125,0.23970030000000003,0.2629546,0.2178038,0.3208466,0.22912590000000002
0.0126,0.19108589999999998,0.1988831,0.2350768,0.2863312,0.234726
0.0127,0.22052009999999997,0.24946600000000002,0.2451019,0.24926759999999998,0.25453169999999997
0.0128,0.2544402,0.1997835,0.2884369,0.2209625,0.252182
0.0129,0.2901764,0.21270759999999997,0.30781559999999997,0.23956300000000003,0.2687379
0.013,0.24461370000000002,0.30909749999999997,0.27972410000000003,0.2255401,0.31880189999999997
0.0131,0.1873474,0.3036955,0.225296,0.2676698,0.2481842
0.0132,0.2072296,0.28152469999999996,0.266266,0.3105163,0.20252989999999998
0.0133,0.25408939999999997,0.24891670000000002,0.20854179999999997,0.2620848,0.21440109999999998
0.0134,0.2249908,0.1774598,0.2692872,0.2269135,0.22338870000000002
0.0135,0.304245,0.19686900000000002,0.270752,0.2561798,0.3083954
0.0136,0.3151854,0.2675171,0.32566839999999997,0.22406009999999998,0.28410349999999995
0.0137,0.2849885,0.2839661,0.3086395,0.24446099999999998,0.2690888
0.0138,0.22297669999999997,0.27236950000000004,0.2762146,0.25315849999999995,0.2477723
0.0139,0.1878204,0.2584229,0.24096679999999998,0.28837579999999996,0.23461919999999997
0.014,0.2193146,0.2102205,0.2285919,0.3225554,0.2031097
0.0141,0.247345,0.19287100000000001,0.24284370000000002,0.28230279999999996,0.239685
0.0142,0.24032590000000004,0.2166443,0.2901918,0.2452546,0.2900696
0.0143,0.2807464,0.2073822,0.2742463,0.2228088,0.2677459
0.0144,0.3154601,0.2788239,0.2878266,0.226532,0.2951051
0.0145,0.23747249999999998,0.27684030000000004,0.2522735,0.20117190000000001,0.2209015
0.0146,0.2297058,0.2902679,0.23832689999999998,0.2618866,0.24055490000000002
0.0147,0.21803279999999997,0.23617559999999999,0.1861115,0.29647809999999997,0.23846430000000002
0.0148,0.26954639999999996,0.2548827,0.22921740000000002,0.3029481,0.20614629999999998
0.0149,0.2690736,0.2177581,0.2673188,0.2490997,0.24719229999999998
0.015,0.25102220000000003,0.2442169,0.2849428,0.25634769999999996,0.2842561
0.0151,0.2478333,0.28213509999999997,0.2242584,0.2522583,0.2946472
0.0152,0.2611999,0.2516022,0.2235719,0.2353363,0.1970521
0.0153,0.1929626,0.2365569,0.22865320000000003,0.2653198,0.2365418
0.0154,0.2067262,0.2517701,0.24256890000000003,0.2890015,0.1801453
0.0155,0.2064207,0.20307930000000002,0.23922729999999998,0.3024293,0.27351359999999997
0.0156,0.2426451,0.24696350000000003,0.2677612,0.2181243,0.2919159
0.0157,0.2748414,0.2517242,0.2992554,0.2350461,0.26097099999999995
0.0158,0.2855073,0.2838442,0.2657624,0.2154693,0.23760979999999998
0.0159,0.2772673,0.344879,0.2703248,0.21816999999999998,0.23747249999999998
0.016,0.245926,0.2496489,0.24079889999999998,0.2358246,0.247513
0.0161,0.2165985,0.25360119999999997,0.23703,0.2727661,0.23861689999999997
0.0162,0.201233,0.20713810000000002,0.2517393,0.2608339,0.21560649999999998
0.0163,0.2038116,0.20770270000000002,0.2799226,0.259201,0.2775729
0.0164,0.27796919999999997,0.2268371,0.2647095,0.23211659999999998,0.2900084
0.0165,0.29775999999999997,0.3327027,0.2574463,0.2231598,0.24926759999999998
0.0166,0.2832182,0.2961274,0.1692504,0.2456817,0.1728363
0.0167,0.224472,0.290802,0.2245177,0.2472839,0.2190399
0.0168,0.2377168,0.232605,0.2484437,0.3291017,0.195221
0.0169,0.2114411,0.1760864,0.2711639,0.2870178,0.24249259999999997
0.017,0.23168949999999996,0.21255480000000002,0.2808837,0.24856569999999997,0.2760925
0.0171,0.25233469999999997,0.24827589999999997,0.27400199999999997,0.22171029999999997,0.2809753
0.0172,0.3177796,0.2661438,0.2512664,0.27545159999999996,0.23336800000000002
0.0173,0.32687370000000004,0.2707367,0.25801090000000004,0.24447649999999999,0.22666940000000002
0.0174,0.2574769,0.2165833,0.23339859999999998,0.26382439999999996,0.2193298
0.0175,0.2133483,0.20628349999999998,0.2327423,0.2842864,0.2847749
0.0176,0.24208059999999998,0.26266470000000003,0.2354888,0.2755128,0.200775
0.0177,0.213028,0.23237610000000003,0.31050110000000003,0.27287279999999997,0.2809449
0.0178,0.2320405,0.2551422,0.2611389,0.2388153,0.257431
0.0179,0.2949828,0.2728576,0.2533721,0.2714996,0.2207643
0.018,0.2807312,0.2718047,0.2154541,0.1941834,0.2068939
0.0181,0.2538604,0.186676,0.20513910000000002,0.2005921,0.2397157
0.0182,0.20941170000000003,0.2398072,0.2136231,0.20620729999999998,0.22291560000000002
0.0183,0.22674560000000002,0.198044,0.257965,0.30621339999999997,0.2684783
0.0184,0.2281037,0.24661249999999998,0.2857055,0.3069763,0.2730407
0.0185,0.25915520000000003,0.2280729,0.2985382,0.2923126,0.2704011
0.0186,0.2739868,0.3308715,0.23596180000000003,0.20671080000000003,0.21144120000000002
0.0187,0.2799684,0.2872315,0.18937679999999998,0.22526549999999998,0.21472180000000002
0.0188,0.28672780000000003,0.23130799999999999,0.2059783,0.2387847,0.24195859999999997
0.0189,0.2218781,0.2115632,0.2191468,0.1716004,0.2183228
0.019,0.2355044,0.2204285,0.2706908,0.2708434,0.2636413
0.0191,0.21734620000000002,0.2118989,0.30300910000000003,0.2492219,0.2865448
0.0192,0.2554322,0.2397309,0.2704162,0.23922729999999998,0.2548066
0.0193,0.2612916,0.2786559,0.24418639999999997,0.1956634,0.19909649999999998
0.0194,0.2621307,0.259491,0.2520753,0.2053376,0.23857119999999998
0.0195,0.3018187,0.2217559,0.24340829999999997,0.2432862,0.22592150000000003
0.0196,0.26988219999999996,0.167511,0.2437135,0.2416229,0.21467580000000003
0.0197,0.24389650000000002,0.1979217,0.274399,0.29119890000000004,0.3568421
0.0198,0.2021026,0.22872940000000003,0.3201753,0.27809150000000005,0.260437
0.0199,0.20469659999999998,0.2828826,0.2644806,0.2430878,0.2668607
0.02,0.2825316,0.26777639999999997,0.2328491,0.2554015,0.2129668
0.0201,0.2952119,0.3071138,0.2417755,0.2623291,0.2187195
0.0202,0.2744446,0.2773895,0.21821600000000002,0.2552336,0.22756949999999998
0.0203,0.26528929999999995,0.2191161,0.24955750000000002,0.21528619999999998,0.2151947
0.0204,0.2375793,0.22087110000000001,0.299301,0.2427218,0.32576
0.0205,0.2022247,0.2304078,0.27383419999999997,0.2759858,0.29676810000000003
0.0206,0.2177124,0.2917176,0.2622831,0.3067474,0.2403718
0.0207,0.2550049,0.25166330000000003,0.2276917,0.23759450000000001,0.23210139999999999
0.0208,0.27656559999999997,0.2746124,0.2176362,0.2506409,0.22610480000000002
0.0209,0.28521739999999995,0.2007446,0.23399359999999997,0.2173614,0.216919
0.021,0.267151,0.2389832,0.2638398,0.2250823,0.26539609999999997
0.0211,0.2598877,0.2549745,0.30508419999999997,0.24153129999999998,0.2735442
0.0212,0.1810455,0.234314,0.3049012,0.29806530000000003,0.2977142
0.0213,0.1944581,0.25233439999999996,0.2764587,0.2581635,0.2531282
0.0214,0.21943669999999998,0.2917481,0.2328033,0.2361908,0.23034659999999998
0.0215,0.2649993,0.20387260000000001,0.22705070000000002,0.23207080000000002,0.23036189999999998
0.0216,0.2901155,0.20440680000000003,0.2202912,0.2449037,0.209259
0.0217,0.3089293,0.1817168,0.2464751,0.22055039999999998,0.237549
0.0218,0.2329866,0.2382965,0.2830201,0.2572937,0.31736759999999997
0.0219,0.1966095,0.24745179999999997,0.3239135,0.2753447,0.3495026
0.022,0.21614080000000002,0.26695250000000004,0.2402956,0.2796325,0.24090569999999997
0.0221,0.2131653,0.2719268,0.227478,0.25900259999999997,0.23268119999999998
0.0222,0.23851,0.24681100000000003,0.2085112,0.26937869999999997,0.20405579999999998
0.0223,0.289566,0.2116394,0.23243719999999998,0.27461250000000004,0.1795503
0.0224,0.2535248,0.21118160000000002,0.2652129,0.175125,0.2793731
0.0225,0.234726,0.2510682,0.327652,0.238205,0.28051740000000003
0.0226,0.24475090000000002,0.27716060000000003,0.2905122,0.2830047,0.2798463
0.0227,0.2436525,0.2707061,0.265152,0.27876280000000003,0.2689057
0.0228,0.2429963,0.26622,0.2507171,0.27050779999999996,0.2129058
0.0229,0.2364044,0.2381439,0.2536468,0.2526397,0.21002179999999998
0.023,0.3030396,0.1903533,0.2832031,0.2560272,0.2355042
0.0231,0.24635310000000002,0.2283173,0.29296869999999997,0.23616009999999998,0.2992706
0.0232,0.2469329,0.21528629999999999,0.2709351,0.2322845,0.2755433
0.0233,0.21975709999999998,0.23385609999999998,0.256317,0.2688447,0.2585602
0.0234,0.2214203,0.2694702,0.2174225,0.3068543,0.1831972
0.0235,0.1809234,0.2589874,0.27174390000000004,0.2941589,0.1982421
0.0236,0.2448731,0.23182679999999997,0.20027150000000002,0.28451529999999997,0.22380070000000002
0.0237,0.2549896,0.21263110000000002,0.24983209999999997,0.21951299999999999,0.2576905
0.0238,0.285736,0.20278939999999998,0.296692,0.2302705,0.24481200000000003
0.0239,0.2547761,0.22848510000000002,0.3074644,0.2150726,0.31047060000000004
0.024,0.22041309999999997,0.2689363,0.2675934,0.26582340000000004,0.2968292
0.0241,0.22660819999999998,0.2846375,0.2494354,0.2932129,0.2377472
0.0242,0.2177428,0.28935239999999995,0.21710210000000002,0.3097534,0.1998443
0.0243,0.20629879999999998,0.23786939999999998,0.2200469,0.24784860000000003,0.2370911
0.0244,0.27017220000000003,0.2029572,0.25294500000000003,0.2755127,0.2348023
0.0245,0.3105928,0.2363281,0.2946627,0.2342529,0.2949524
0.0246,0.2722016,0.2140656,0.2774047,0.24180609999999997,0.26345830000000003
0.0247,0.2384796,0.23603840000000004,0.26376340000000004,0.24014280000000002,0.2715149
0.0248,0.24411,0.2537232,0.2450866,0.3049623,0.2503051
0.0249,0.25021370000000004,0.2618408,0.22517399999999999,0.2870788,0.1938476
0.025,0.24594100000000002,0.2513277,0.2444305,0.2772371,0.2199249
0.0251,0.2800292,0.2453918,0.2529602,0.1866607,0.2358247
0.0252,0.3275452,0.23721299999999998,0.2711485,0.25167860000000003,0.2883148
0.0253,0.2533873,0.232483,0.3005676,0.2390594,0.28913880000000003
0.0254,0.2262879,0.3024597,0.2876892,0.24151609999999998,0.2519225
0.0255,0.2196809,0.2718201,0.20999150000000003,0.2811127,0.2330778
0.0256,0.1682281,0.3079071,0.2536162,0.2897948,0.2404632
0.0257,0.21612550000000003,0.2238616,0.1886443,0.2850953,0.2295533
0.0258,0.26316829999999997,0.2420503,0.27349860000000004,0.2365876,0.2614746
0.0259,0.269638,0.23335270000000002,0.2891083,0.2579498,0.27258309999999997
0.026,0.3054505,0.2145845,0.2957307,0.2185364,0.3182525
0.0261,0.250763,0.2665406,0.2534789,0.24467470000000002,0.2579498
0.0262,0.2170563,0.2780761,0.25410469999999996,0.2991486,0.23446660000000002
0.0263,0.2757262,0.2710725,0.2678528,0.296829,0.2216185
0.0264,0.2170257,0.23129270000000002,0.23942570000000002,0.2662811,0.2372283
0.0265,0.2280122,0.22273240000000002,0.25997919999999997,0.2487946,0.2580262
0.0266,0.2996979,0.2232208,0.30268860000000003,0.2592926,0.30755600000000005
0.0267,0.3163452,0.2518614,0.2778014,0.25042719999999996,0.2771608
0.0268,0.271103,0.268204,0.1934967,0.2481232,0.2882538
0.0269,0.2563019,0.3070068,0.1887206,0.2717285,0.2221832
0.027,0.25453190000000003,0.2827149,0.1822509,0.3384553,0.2115478
0.0271,0.2117004,0.22261060000000002,0.2058104,0.24575810000000003,0.21339429999999998
0.0272,0.23840340000000002,0.2340852,0.2818146,0.2430879,0.2727813
0.0273,0.23669440000000003,0.2518615,0.2553101,0.21534709999999996,0.30268860000000003
0.0274,0.26765439999999996,0.2374268,0.24861149999999999,0.2513124,0.2947847
0.0275,0.2870482,0.3051302,0.2387695,0.2386932,0.24140920000000002
0.0276,0.2881469,0.2984924,0.259674,0.2627258,0.2687073
0.0277,0.21846000000000002,0.2565155,0.20179770000000002,0.3119964,0.25442529999999997
0.0278,0.2399902,0.2053069,0.26124580000000003,0.269806,0.2621308
0.0279,0.2292175,0.20574940000000003,0.2815858,0.2812805,0.265854
0.028,0.251404,0.22459410000000002,0.28645329999999997,0.25709550000000003,0.3135683
0.0281,0.3172456,0.2247315,0.2711945,0.2306976,0.2766419
0.0282,0.3059539,0.2585906,0.26632690000000003,0.239853,0.21405029999999997
0.0283,0.2773131,0.28927610000000004,0.2583923,0.20735160000000002,0.1932373
0.0284,0.2318725,0.2588348,0.20620729999999998,0.2825317,0.22868349999999998
0.0285,0.196106,0.2411957,0.2583161,0.318039,0.2237397
0.0286,0.2501831,0.2220003,0.2823335,0.2831727,0.2870482
0.0287,0.2301179,0.2140504,0.2798614,0.19326780000000002,0.2554474
0.0288,0.2627869,0.2488098,0.2613067,0.23582460000000002,0.2560424
0.0289,0.2736818,0.2838134,0.21922290000000003,0.19972240000000002,0.2432251
0.029,0.3030396,0.2622986,0.2308042,0.22172540000000002,0.2404479
0.0291,0.2331697,0.2435912,0.2230683,0.2905274,0.22059630000000002
0.0292,0.28434750000000003,0.2186433,0.23037710000000003,0.3347017,0.23796089999999998
0.0293,0.2097625,0.2047882,0.2954713,0.259369,0.29121389999999997
0.0294,0.2604067,0.2148742,0.2871705,0.2539979,0.3079072
0.0295,0.2685546,0.2389528,0.24116520000000002,0.2458802,0.2416229
0.0296,0.3110351,0.24188229999999997,0.2413484,0.2630309,0.2333221
0.0297,0.2828979,0.2976226,0.261368,0.2065733,0.2244568
0.0298,0.26922619999999997,0.28630079999999997,0.2182618,0.27320869999999997,0.22563170000000002
0.0299,0.2049408,0.21243280000000003,0.2525329,0.2801362,0.2399445
0.03,0.2168731,0.22253409999999998,0.26972969999999996,0.264679,0.2536621
0.0301,0.2093963,0.19303889999999999,0.3106384,0.28053279999999997,0.2808075
0.0302,0.27252200000000004,0.2258758,0.2750398,0.26142889999999996,0.27162169999999997
0.0303,0.2548521,0.2831879,0.26286329999999997,0.2209931,0.2231903
0.0304,0.33427419999999997,0.2872163,0.2764281,0.20796200000000004,0.2061461
0.0305,0.2493591,0.24588010000000002,0.2364806,0.21588119999999997,0.23379509999999998
0.0306,0.2398072,0.23704519999999998,0.3033446,0.3333893,0.2979279
0.0307,0.2345888,0.19300840000000002,0.3122255,0.2810974,0.3292236
0.0308,0.2123413,0.24215689999999998,0.2732849,0.2480009,0.2993469
0.0309,0.2546539,0.2542876,0.22387700000000002,0.24504069999999997,0.2508391
0.031,0.2701416,0.3085022,0.2416382,0.1980591,0.23901369999999997
0.0311,0.2858885,0.24864199999999997,0.2584228,0.2113495,0.25456249999999997
0.0312,0.27795420000000004,0.2218933,0.22700499999999998,0.2346801,0.2417602
0.0313,0.21447750000000002,0.23796080000000003,0.2532808,0.2984315,0.2560423
0.0314,0.2690736,0.23913579999999998,0.26393110000000003,0.29389940000000003,0.294876
0.0315,0.1986389,0.2169343,0.2707521,0.303009,0.2571411
0.0316,0.24066169999999998,0.27462759999999997,0.24931330000000002,0.27859500000000004,0.257782
0.0317,0.2592317,0.256668,0.21505739999999998,0.2420805,0.2088012
0.0318,0.2782439,0.254715,0.2336731,0.2431794,0.1967315
0.0319,0.28039559999999997,0.23344430000000002,0.2362975,0.2439422,0.21482859999999998
0.032,0.23426810000000003,0.2149505,0.2551573,0.24322499999999997,0.278183
0.0321,0.249481,0.2156829,0.2850802,0.3006745,0.29820250000000004
0.0322,0.2042541,0.2298584,0.2514495,0.2829743,0.2828675
0.0323,0.1950075,0.23083499999999998,0.27781669999999997,0.25195310000000004,0.2787322
0.0324,0.2646026,0.3142548,0.2126923,0.24334709999999998,0.2763365
0.0325,0.288742,0.2822571,0.1993255,0.22958379999999998,0.26254269999999996
0.0326,0.2844239,0.20637509999999998,0.23817439999999998,0.20239259999999998,0.1978606
0.0327,0.25596610000000003,0.2441713,0.2985688,0.3016509,0.2294769
0.0328,0.24209589999999998,0.2290499,0.3087005,0.3069458,0.2613067
0.0329,0.23246760000000002,0.2471313,0.271103,0.3161163,0.2603454
0.033,0.211502,0.21969600000000003,0.2231141,0.240509,0.2633972
0.0331,0.214569,0.2744597,0.23915100000000003,0.22009279999999998,0.2190858
0.0332,0.2888948,0.23489369999999998,0.212738,0.2510529,0.20170590000000002
0.0333,0.2739105,0.20956419999999998,0.1988219,0.2162475,0.1729126
0.0334,0.2730712,0.22727970000000003,0.3220978,0.25579830000000003,0.27462770000000003
0.0335,0.2638396,0.24488820000000003,0.3440552,0.3022003,0.29443359999999996
0.0336,0.22708129999999999,0.24513250000000003,0.2393952,0.28627009999999997,0.2868652
0.0337,0.2428284,0.2720489,0.24473570000000003,0.30982980000000004,0.24545279999999997
0.0338,0.2197113,0.3278809,0.25801090000000004,0.2126617,0.2831115
0.0339,0.2949066,0.2779083,0.24041739999999998,0.22683720000000002,0.22772209999999998
0.034,0.3158569,0.2229157,0.23760979999999998,0.2068635,0.21313469999999998
0.0341,0.2715608,0.22787480000000002,0.3049926,0.2636566,0.3373106
0.0342,0.1913605,0.2182618,0.319641,0.2705536,0.3118898
0.0343,0.2269593,0.2883759,0.2525482,0.2757721,0.3059997
0.0344,0.2270201,0.2569121,0.22074889999999997,0.2757415,0.2565307
0.0345,0.2388154,0.2758026,0.20935069999999997,0.25436380000000003,0.2092133
0.0346,0.2718507,0.26861579999999996,0.252365,0.2505189,0.2398072
0.0347,0.28259270000000003,0.2186889,0.21284490000000003,0.186493,0.2029114
0.0348,0.2689209,0.2217101,0.272339,0.2206267,0.28691079999999997
0.0349,0.23236090000000004,0.2323455,0.28161610000000004,0.2646942,0.2702331
0.035,0.2165221,0.2492981,0.2713165,0.3332978,0.2372283
0.0351,0.24038690000000001,0.2959597,0.2519533,0.2806702,0.2636263
0.0352,0.212433,0.24661249999999998,0.18292219999999998,0.2440643,0.2096863
0.0353,0.2500457,0.2462462,0.22138970000000002,0.241516,0.20356760000000002
